alert_id,cause,effect,header_text,description_text,severity,start,end_time
654895,UNKNOWN_CAUSE,STOP_MOVED,"The Route 80, 88, & 90 inbound stop at McGrath Hwy @ Washington St has temporarily moved due to construction. Riders can board at 352 McGrath Hwy. ",,INFO,2025-07-11 15:24:00,
654937,CONSTRUCTION,DETOUR,Routes 71 and 73 detoured beginning Sat Jul 19 due to construction. The nearest connections are Mt Auburn St @ Mt Auburn Hospital or Mt Auburn St @ Traill St. ,"Affected stops:
Mt Auburn St @ Longfellow Rd (outbound)
Mt Auburn St @ Sparks St (outbound)
Mt Auburn St opp Sparks St (inbound)",SEVERE,2025-07-19 07:00:00,
655098,MAINTENANCE,NO_SERVICE,George's Island will remain closed until further notice due to maintenance work.,"Affected routes:
Hingham/Hull Ferry",SEVERE,2025-07-12 13:08:00,
655532,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"On July 26th-27th, Framingham/Worcester Line service will be replaced by local and express shuttle buses between Framingham & Boston, with service at Riverside for Green Line connections. There will be no service to Wellesley Farms or Lansdowne.","There are four different shuttle bus options:

1) Between Framingham and South Station, express after Wellesley Hills
2) Between Framingham and Back Bay, express after Wellesley Hills
3) Between Wellesley Hills and Back Bay with an additional stop at Riverside
4) Between Wellesley Hills and South Station, with an additional stop at South Station",WARNING,2025-07-26 07:00:00,2025-07-28 06:59:00
655976,MAINTENANCE,ACCESSIBILITY_ISSUE,North Station Elevator 731 (Passageway to Causeway Street) unavailable due to maintenance,"To exit, use North Station Elevator 912 located in the lobby to access the corner of Haverhill St and Causeway St. To board, cross Causeway St, and at the corner of Haverhill St and Causeway St, use North Station Elevator 912 to access the lobby.",WARNING,2025-07-17 11:10:00,
656012,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"To accommodate Providence Station Renovations, construction barriers have been installed and the Southern stairwell to Track 1 & 3 is out of service. The Northern access is open.","Affected lines:
Providence/Stoughton Line
Foxboro (Special Events)",INFO,2025-07-17 14:02:00,
656024,MAINTENANCE,REDUCED_SERVICE,"Orange Line: Trains will operate on the northbound (Oak Grove bound) track at Back Bay and Mass Ave from 9:00 PM to the end of service, on July 21-25. Riders may experience longer wait times during this work.","Affected stops:
Back Bay
Massachusetts Avenue",WARNING,2025-07-22 01:00:00,2025-07-22 06:59:00
656092,OTHER_CAUSE,DETOUR,"Route 110 detoured between 10 AM and 10 PM from Friday, Jul 25, to Sunday, Jul 27, due to the Revere Beach Sand Sculpture Event. The nearest connection points are Wonderland station and Bell Circle @ VFW Pkwy. ","Affected stops:
Beach St @ Walnut Ave (outbound)
Beach St @ N Shore Rd (outbound)
opp 1456 North Shore Rd (inbound)
Beach St opp Nahant Ave (inbound)
Beach St @ VFW Pkwy (inbound)",SEVERE,2025-07-25 14:00:00,2025-07-26 02:00:00
656095,CONSTRUCTION,OTHER_EFFECT,"Due to construction, the driveway between Shipyard Drive and the MBTA Parking lot (west of “Lot H”) will be subject to full closure between 8 AM and 3 PM on weekdays from Monday, July 21, to Friday, August 1.",,WARNING,2025-07-21 12:00:00,2025-07-21 19:00:00
656097,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Hingham Ferry Dock: Due to construction activities associated with the dock replacement project, the driveway between Shipyard Drive and the MBTA Parking lot (west of “Lot H”) will be closed between 8 AM and 3 PM on weekdays from July 21 - August 1.",,INFO,2025-07-21 12:00:00,2025-07-21 19:00:00
656285,MAINTENANCE,ACCESSIBILITY_ISSUE,Maverick Escalator 433 (Unpaid lobby to Maverick Square) unavailable due to maintenance,,WARNING,2025-07-18 16:57:00,
656300,UNKNOWN_CAUSE,ACCESSIBILITY_ISSUE,Park Street Escalator 320 (Government Center & North platform to Park Street) unavailable through Sun Jul 20.,,WARNING,2025-07-18 17:42:00,2025-07-21 06:59:00
656302,UNKNOWN_CAUSE,ACCESSIBILITY_ISSUE,Downtown Crossing Escalator 331 (Ashmont/Braintree platform to Oak Grove platform) unavailable through Sun Jul 20,,WARNING,2025-07-18 17:43:00,2025-07-21 06:59:00
656303,UNKNOWN_CAUSE,ACCESSIBILITY_ISSUE,Downtown Crossing Escalator 332 (Alewife platform to Oak Grove platform) unavailable through Sun Jul 20,,WARNING,2025-07-18 17:43:00,2025-07-21 06:59:00
656324,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Beginning on Monday, July 21, the Quincy Ferry Dock will be undergoing repairs. Passengers should allow extra time for boarding the ferry and should remain at the upper gate until the ferry crew indicates it is safe to board.","Affected ferries:
Quincy Ferry",WARNING,2025-07-21 07:00:00,2025-07-24 06:59:00
656406,OTHER_CAUSE,DETOUR,"Route 43 detoured on Wednesday, July 23, from 12 PM to 2 PM, due to the ADA 35th Anniversary March. Inbound connections are available at Charles St S @ Park Plaza and 285 Tremont St. Outbound connections are available at 285 Tremont St.","Affected stops:
Tremont St opp Temple Pl (outbound)
Tremont St @ Boylston Station (outbound)
Charles St @ Beacon St (inbound)
Beacon St opp Walnut St (inbound)
Beacon St @ Park St (inbound)
Tremont St opp Temple Pl (inbound)",SEVERE,2025-07-23 16:00:00,2025-07-23 18:00:00
656420,UNKNOWN_CAUSE,OTHER_EFFECT,Please board all Worcester Line trains on the outbound platform (Track 1) at Wellesley Farms through West Natick today.,"Affected stops:
Wellesley Farms
Wellesley Hills
Wellesley Square
Natick Center
West Natick",SEVERE,2025-07-19 10:32:00,2025-07-20 06:45:23
656449,UNKNOWN_CAUSE,OTHER_EFFECT,"The Hingham/Hull Ferry service is experiencing high ridership.  MBTA ferry service is provided on a first-come, first-served basis. Please arrive early and/or plan your travels accordingly.",,INFO,2025-07-19 15:06:00,2025-07-20 06:45:23
656480,MAINTENANCE,ACCESSIBILITY_ISSUE,Aquarium Escalator 394 (Wonderland platform to State Street lobby) unavailable due to maintenance,,WARNING,2025-07-19 17:20:00,
656482,MAINTENANCE,ACCESSIBILITY_ISSUE,Forest Hills Escalator 127 (Lower busway north to upper lobby) unavailable due to maintenance,,WARNING,2025-07-19 17:23:00,
656486,MAINTENANCE,ACCESSIBILITY_ISSUE,Harvard Escalator 516 (Alewife platform to Church Street lobby) unavailable due to maintenance,,WARNING,2025-07-19 17:41:00,
656555,OTHER_CAUSE,OTHER_EFFECT,Route 28 is experiencing delays of up to 20 minutes due to traffic,,WARNING,2025-07-20 00:46:00,2025-07-20 06:45:23
656559,UNKNOWN_CAUSE,OTHER_EFFECT,Silver Line - SL4 is experiencing delays of up to 20 minutes,,WARNING,2025-07-20 00:58:00,2025-07-20 06:45:23
656560,UNKNOWN_CAUSE,OTHER_EFFECT,Route 9 is experiencing delays of up to 25 minutes,,SEVERE,2025-07-20 01:14:00,2025-07-20 06:45:23
656561,TECHNICAL_PROBLEM,OTHER_EFFECT,Silver Line - SL4 is experiencing outbound delays of up to 20 minutes due to disabled bus,,WARNING,2025-07-20 01:24:00,2025-07-20 06:45:23
656563,MAINTENANCE,ACCESSIBILITY_ISSUE,Maverick Escalator 429 (Lewis Mall to unpaid lobby) unavailable due to maintenance,,WARNING,2025-07-20 01:36:00,
656568,UNKNOWN_CAUSE,OTHER_EFFECT,Rockport Line Train 5088 (10:30 pm from Rockport) is operating 15-25 minutes behind schedule between Gloucester and North Station.,Affected direction: Inbound,SEVERE,2025-07-20 02:34:00,2025-07-20 04:47:00
656571,UNKNOWN_CAUSE,OTHER_EFFECT,Route 83 is experiencing delays of up to 25 minutes,,SEVERE,2025-07-20 03:59:00,2025-07-20 06:45:23
390223,MAINTENANCE,ACCESSIBILITY_ISSUE,Courthouse Escalator 415 (Airport/Design Center platform to lobby) unavailable due to ongoing construction at the station. ,,INFO,2021-05-25 21:08:00,
390224,MAINTENANCE,ACCESSIBILITY_ISSUE,Courthouse Escalator 417 (Airport/Design Center platform to south lobby) unavailable due to ongoing construction at the station. ,,INFO,2021-05-25 21:08:00,
416078,UNKNOWN_CAUSE,OTHER_EFFECT,Lynn Parking Garage arcade stairs 1 and 2 are closed until further notice due to structural issues. Customers may exit the garage via elevators to the ground level or by using the south stairs located on the Market street side of the garage.,Vehicular access to the upper 2 levels of the garage is restricted. The garage has sufficient parking capacity to accommodate daily demand.,WARNING,2021-11-04 19:14:00,
428140,CONSTRUCTION,OTHER_EFFECT,"The Upper Parking Lot at Worcester Station is closed with the exception to accessible parking, due to construction.",,INFO,2022-01-24 20:41:00,
435698,MAINTENANCE,ACCESSIBILITY_ISSUE,Bowdoin Escalator 125 (Lobby to street) is unavailable until further notice pending replacement. ,"The escalator will remain out of service for the foreseeable future. This decision was made after a thorough inspection determined that corrosion on the escalator’s steel truss was so severe that it could not be repaired further and that a complete replacement of the escalator would be required. Replacing the escalator at this location requires a more extended unit meeting modern escalator safety requirements. This longer unit will require significant alteration to the station entrance to meet code requirements. The MBTA has currently begun design work to understand what station upgrades will be needed. 
  
Due to these complexities, we expect the escalator will remain out of service for a significant time. We recognize the challenges this poses to our riders, and please know we are working to identify a solution as quickly as possible. In the meantime, Government Center Station, which is fully accessible and serves the Blue Line, is under a quarter-mile from Bowdoin Station. 
",WARNING,2022-03-15 14:13:00,
490115,MAINTENANCE,ACCESSIBILITY_ISSUE,Andrew Escalator 123 (Ashmont/Braintree platform to busway) is unavailable until further notice pending replacement.,,WARNING,2023-03-22 14:20:00,
507767,UNKNOWN_CAUSE,UNKNOWN_EFFECT,The Riverside Ave entrance at Campello Station is currently closed. Passengers may continue to use the Plain St entrance.,"Affected lines:
Fall River/New Bedford Line",INFO,2023-06-30 19:29:00,
510258,MAINTENANCE,ACCESSIBILITY_ISSUE,Ruggles Escalator 136 (Orange Line platform to upper lobby) unavailable due to maintenance,,WARNING,2023-07-14 15:15:00,
577252,UNKNOWN_CAUSE,ACCESSIBILITY_ISSUE,Oak Grove Escalator 105 (Commuter Rail platform to unpaid lobby) unavailable,,WARNING,2024-06-13 13:04:00,
580278,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Hingham/Hull Ferry: Portions of the Town of Hull parking lot at the Hull ferry terminal are blocked off for sewer pump station construction work through 2025. More information is available at https://www.town.hull.ma.us/,,WARNING,2024-06-27 12:33:00,
625657,CONSTRUCTION,DETOUR,"Route 426 outbound is detoured nightly, Sunday through Thursday, from 7 PM to end of service for construction. Connect at: Market Sq @ Western Ave & S Common St @ Market St.","Affected direction: Outbound

Affected stops:
S Common St @ Caggiano Plaza
S Common St @ Blossom St",SEVERE,2025-07-20 23:00:00,2025-07-21 06:59:00
625935,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Littleton/Route 495 passengers can expect occasional traffic and detours accessing the station due to the Foster Street reconstruction work. ,"Scheduled to complete sometime in 2027, the Reconstruction of Foster Street includes widening and resurfacing with the addition of bicycle lanes.  ",INFO,2025-02-05 19:49:00,
630009,UNKNOWN_CAUSE,UNKNOWN_EFFECT,There is no accessible path connecting the inbound and outbound platforms at Wellesley Square Station. The existing path includes steep slopes and is long. Designs are underway to provide for a fully compliant pathway.,"There are accessible mini-high platforms at the Western end of both the Track 1 and Track 2 sides. However, the existing pedestrian path between the two sides is long and includes steep slopes, especially on the Crest Road bridge over the tracks. Designs are underway to provide for a fully compliant pathway. ",INFO,2025-02-28 19:07:00,
634987,UNKNOWN_CAUSE,ACCESSIBILITY_ISSUE,State Escalator 6 (Oak Grove platform to Old State House lobby) unavailable,,WARNING,2025-03-31 12:37:00,
635231,CONSTRUCTION,OTHER_EFFECT,South Station Pedal & Park is closed due to construction. Bicycle racks are currently available on Atlantic Ave adjacent to the South Station main entrance.,,WARNING,2025-04-01 16:11:00,
635238,CONSTRUCTION,OTHER_EFFECT,Alewife Garage: The vehicle exit has temporarily relocated to the third level to accommodate ongoing construction. This change is causing traffic backups and longer delays when exiting the garage. Please plan extra time for your departure.,,WARNING,2025-04-07 07:00:00,
635973,CONSTRUCTION,OTHER_EFFECT,"Construction is ongoing in the Hingham Parking lot and on Shipyard Drive in preparation for the Hingham Ferry Dock upgrades. There is reduced parking in the lot, and portions of Shipyard Drive are affected.",There may also be pedestrian detours in the parking lot due to the construction.,WARNING,2025-04-18 07:00:00,
636886,CONSTRUCTION,DETOUR,Route 99 detoured due to construction. Connect inbound at Highland Ave @ Pine St & Clifton St @ Dexter St. Outbound at Clifton St @ Highland Ave & 617 Highland Ave.,"Affected stops:
Savin St @ Fellsway E (inbound)
Savin St @ Fellsmere Rd (inbound)
Hospital Rd @ Savin St (inbound)
Savin St @ Fellsway E (outbound)
Savin St @ Fellsmere Rd (outbound)
Hospital Rd @ Savin St (outbound)",SEVERE,2025-04-09 16:06:00,
639578,MAINTENANCE,ACCESSIBILITY_ISSUE,Malden Center Escalator 312 (Street level to Commuter Rail platform) unavailable due to maintenance.,,WARNING,2025-04-23 15:12:00,
640942,UNKNOWN_CAUSE,NO_SERVICE,The Bus Stop at Saint James Ave @ Dartmouth St is closed until further notice due to construction. Riders should use a nearby temporary bus stop at Saint James Ave @ Clarendon St. ,"Affected routes:
9
10
39
55
501
504",WARNING,2025-05-05 07:00:00,
